global_sentence_id,source_id,title,subdomain,paragraph_id,local_sentence_id,language,sentence,num_chars,num_devanagari_chars,num_latin_chars
SENT_0000150,DIAB_002,Diabetes and Wound Healing,diabetes,1,80,en,"Dry beans such as black, kidney and pinto beans are also good sources of protein.",81,0,65
SENT_0000151,DIAB_002,Diabetes and Wound Healing,diabetes,1,81,en,"ÌÌ Protein supplements, such as powders or liquids like Ensure, may be needed for people with poor nutrition or for people who cannot eat enough protein.",153,0,123
SENT_0000152,DIAB_002,Diabetes and Wound Healing,diabetes,1,82,en,"• Get enough vitamins A and C, and the mineral zinc.",52,0,39
SENT_0000153,DIAB_002,Diabetes and Wound Healing,diabetes,1,83,en,"Eating a balanced diet should help you get enough vitamins and minerals, but your doctor may ask you to take a multivitamin and mineral supplement.",147,0,121
SENT_0000154,DIAB_002,Diabetes and Wound Healing,diabetes,1,84,en,"ÌÌ Good sources of vitamin A include liver, eggs, sweet potato, carrots, peas, broccoli, kale, spinach, collard greens, pumpkin, winter squash, cantaloupe, apricot, papaya and mango.",182,0,141
SENT_0000155,DIAB_002,Diabetes and Wound Healing,diabetes,1,85,en,Eat at least 1 serving a day.,29,0,21
SENT_0000156,DIAB_002,Diabetes and Wound Healing,diabetes,1,86,en,"ÌÌ Good sources of vitamin C include citrus fruits, orange juice, tropical fruits such as guava, papaya and mango, red and green peppers, broccoli, spinach, collard greens, strawberries, tomatoes and peas.",205,0,163
SENT_0000157,DIAB_002,Diabetes and Wound Healing,diabetes,1,87,en,Eat at least 1 serving a day.,29,0,21
SENT_0000158,DIAB_002,Diabetes and Wound Healing,diabetes,1,88,ne,"सवस्थ आहार खानुहोस् निको हुने प्रक्रियामा तपाईँँको शरीरलाई बढी कयालोरीहरू, प्रोटिन , भिटामिन ए र सी, अनि खनिज जिङकको खाँचो पर्छ।",128,105,0
SENT_0000159,DIAB_002,Diabetes and Wound Healing,diabetes,1,89,ne,"आफ्ना डकटर, आहार विशेषज्ञ अथवा मधुमेह परामर्शदातासित तपाईँँको शरीरलाई निको पार्नका लागि चाहिने आहार अथवा औषधीहरूको बारेमा कुरा गर्नुहोस्।",137,118,0
SENT_0000160,DIAB_002,Diabetes and Wound Healing,diabetes,1,90,ne,"• सन्तुलित आहारका लागि विभिन्न किसि मका खाना खानुहोस् जसबाट तपाईँँलाई पर्याप्त कयालोरीहरू, प्रोटिन , भिटामिनहरू र खनिज ततवहरू प्राप्त होस्।",139,116,0
SENT_0000161,DIAB_002,Diabetes and Wound Healing,diabetes,1,91,ne,• प्रोटिनयुक्त आहारमा वृद्धि गर्नुहोस्।,39,34,0
SENT_0000162,DIAB_002,Diabetes and Wound Healing,diabetes,1,92,ne,थोरैै प्रोटिन,13,12,0
SENT_0000163,DIAB_002,Diabetes and Wound Healing,diabetes,2,1,ne,खानाले घाउ निको हुने प्रक्रिया अबेर हुन्छ वा राम्ररी निको हुने प्रक्रिया प्रभावित हुन्छ।,88,75,0
SENT_0000164,DIAB_002,Diabetes and Wound Healing,diabetes,2,2,ne,▸ हरेक दिन कम्तिमा 2 देखि 3 पलट खानुहोस्।,41,30,0
SENT_0000165,DIAB_002,Diabetes and Wound Healing,diabetes,2,3,ne,"एकपलटमा 2 देखि 3 आउनस मासु, एक कप पाकेको बोडी, एउटा अणडा वा 2 टेबलचम्चची पिनट बटर हुनु पर्छ।",92,69,0
SENT_0000166,DIAB_002,Diabetes and Wound Healing,diabetes,2,4,ne,▸ हरेक खाना र चमेनामा प्रोटिन -समृद्ध भोजन खाने प्रयास गर्नुहोस्।,65,53,0
SENT_0000167,DIAB_002,Diabetes and Wound Healing,diabetes,2,5,ne,"उच्च प्रोटिन युक्त खानाहरूमा मासु, कुखुराको मासु, माछछा, अणडा, दूध, चीज, केराउ, बदाम र भटमासका खाद्यहरू सामेल छन्।",114,90,0
SENT_0000168,DIAB_002,Diabetes and Wound Healing,diabetes,2,6,ne,"ड्ाई बिनस जस्तैै ब्ल्यायाक, किडनी र पिनटो बिनस पनि प्रोटिन का राम्रा स्रोत हुन्।",80,66,0
SENT_0000169,DIAB_002,Diabetes and Wound Healing,diabetes,2,7,ne,▸ एन्श्योयोर जस्ा पाउडर वा झोल प्रोटिन पूरक आहारहरू ती मानिसहरूको लागि जरूरी हुन सक्छन् जो कुपोषित हुन्छन् वा जसले पर्याप्त प्रोटिन खान सक्दैनन्।,145,121,0
SENT_0000170,DIAB_002,Diabetes and Wound Healing,diabetes,2,8,ne,"• पर्याप्त मात्रामा भिटामिन ए र सी, र खनिज जिङकको सेवन गर्नुहोस्।",65,52,0
SENT_0000171,DIAB_002,Diabetes and Wound Healing,diabetes,2,9,ne,"सन्तुलित आहार खानाले तपाईँँलाई पर्याप्त भिटामिनहरू र खनिज ततवहरू प्राप्त हुनेछन्, र तपाईँँका डकटरले तपाईँँलाई मल्टिभिटामिन र खनिज पूरक खानका लागि भन्न सक्छन्।",158,135,0
SENT_0000172,DIAB_002,Diabetes and Wound Healing,diabetes,2,10,ne,"▸ भिटामिन ए-का राम्रा स्रोतहरूमा कलेजो, अणडा, आलू, गाजर, केराउ, ब्ोकली, केल, पालुङगो, कोलार्ड ग्रिनस, फर्सी, स्क्ायश, कयानटालूप, खुमानी, मेवा र आँँप सामेल छन्।",159,121,0
SENT_0000173,DIAB_002,Diabetes and Wound Healing,diabetes,2,11,ne,दिनमा कम्तिमा एकपलट खानुहोस्।,29,26,0
SENT_0000174,DIAB_002,Diabetes and Wound Healing,diabetes,2,12,ne,"▸ भिटामिन सी-का राम्रा स्रोतहरूमा अमिला फलहरू, सुन्तलाको रस, ट्रपिकल फलहरू जस्तैै अम्बक, मेवा र आँँप, रातो र हरियो खुर्सानी, ब्ोकली, पालुङगो, कोलार्ड ग्रिनस, स्ट्रबेरी, गोलभेँँडा र केराउ सामेल छन्।",197,157,0
SENT_0000175,DIAB_002,Diabetes and Wound Healing,diabetes,2,13,ne,दिनमा कम्तिमा एकपलट खानुहोस्।,29,26,0
SENT_0000176,DIAB_002,Diabetes and Wound Healing,diabetes,2,15,en,"Unless otherwise stated, user may print or download information from www.healthinfotranslations.org for personal, non-commercial use only.",138,0,117
SENT_0000177,DIAB_002,Diabetes and Wound Healing,diabetes,2,16,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
SENT_0000178,DIAB_002,Diabetes and Wound Healing,diabetes,2,17,en,You should always seek the advice of your doctor or other qualified health care provider before you start or stop any treatment or with any questions you may have about a medical condition.,189,0,156
SENT_0000179,DIAB_002,Diabetes and Wound Healing,diabetes,2,18,en,"The Ohio State University Wexner Medical Center, Mount Carmel Health System, OhioHealth and Nationwide Children’s Hospital are not responsible for injuries or damages you may incur as a result of your stopping medical treatment or your failure to obtain treatment.",264,0,221
SENT_0000180,DIAB_002,Diabetes and Wound Healing,diabetes,2,19,en,Diabetes and Wound Healing.,27,0,23
SENT_0000181,DIAB_002,Diabetes and Wound Healing,diabetes,2,20,en,Nepali.,7,0,6
SENT_0000182,DIAB_002,Diabetes and Wound Healing,diabetes,2,21,en,"healthinfotranslations.org ÌÌ Good sources of zinc include meat, poultry, some seafood like lobster and crab, liver, eggs, milk, whole grains, tofu and fortified cereals.",170,0,136
SENT_0000183,DIAB_002,Diabetes and Wound Healing,diabetes,2,22,en,"When to Call Your Doctor If you have any of these signs, call your doctor right away: • Redness, warmth or swelling at the site or streaking away from the wound • A temperature over 100.5 degrees F or 38 degrees C • An increase or change in draining from wound or any pus drainage • Wound gets bigger or is not showing signs of healing Talk to your doctor, nurse or diabetes educator if you have any questions or concerns.",422,0,326
SENT_0000184,DIAB_002,Diabetes and Wound Healing,diabetes,2,23,ne,"▸ जिङकका राम्रा स्रोतहरूमा मासु, कुखुराको मासु, केही समुद्री खाद्य जस्तैै झिंगामाछछा र गङगटा, कलेजो, अणडा, दूध, साबुत अन्न, टोफु र फोर्टिफाइड अर्थात् सुसम्बर्धित अन्न सामेल छन्।",177,143,0
SENT_0000185,DIAB_002,Diabetes and Wound Healing,diabetes,2,24,ne,"आफ्नो डकटरसित कहिले सम्पर्क गर्ने तपाईँँलाई निम्न मधये कुनैैपनि लक्षण छन् भने तुरुन्तैै आफ्नो डकटरलाई भेट्नुहोस्: • घाउ भएको ठाउँँमा रातोपन, तात्तिएको वा सुन्निएको छछ वा फाटेको छछ • 100.5 F अथवा 38 डिग्ी सेल्सियसभन्ा माथि जवरो छछ • घाउबाट स्राव वा कुनैै पीप निस्कने क्रममा वृद्धि वा परिवर्तन भएको छछ • घाउ झनैै बढ्दै छछ अथवा निको हुने छछाँँट देखिँदैन तपाईँँका कुनैै प्रश्नहरू वा चिन्ाहरू छन् भने आफ्ना डकटर वा मधुमेह परामर्शदातासित कुरा गर्नुहोस्।",447,359,1
SENT_0000186,DIAB_003,Fasting Blood Sugar Test,diabetes_testing,1,1,en,Fasting Blood Sugar (FBS) Test.,31,0,24
SENT_0000187,DIAB_003,Fasting Blood Sugar Test,diabetes_testing,1,2,en,Nepali.,7,0,6
SENT_0000188,DIAB_003,Fasting Blood Sugar Test,diabetes_testing,1,4,en,"Unless otherwise stated, user may print or download information from www.healthinfotranslations.org for personal, non-commercial use only.",138,0,117
SENT_0000189,DIAB_003,Fasting Blood Sugar Test,diabetes_testing,1,5,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
